screen_name,degree,betweenness,eigenvector,opinions,community_id
spookey74,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
ActsNineThree,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
DorrMalcolm,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
texaschain1974,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Fleetblue,1,0.0,4.2726558450008996e-20,AGAINST,0
Daverjr,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Leepick21,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
ipj69,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
gerrard1212,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
mrosenberg789,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1215
yahooNewsUK,1,0.0,1.0254374028002163e-18,NONE,1215
den_batey,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
seitansmother,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
enewsuk,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
GeneralGammon,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
level45,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
michael53021960,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
stevebates64,3,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Ruby42162911,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
AlanRoostan,5,0.0,4.2726558450008996e-20,NOT_AGAINST,2
brianairlie,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
salls80,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
EssieJay831,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
jalinvic,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
EFTSuzanne,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
priest_rebel,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
D_rangeD,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Natasha_KC1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Michael00960462,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Official_MRLP,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Superhoop72,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
RosaNotANumber,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
JonnyTate,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
HenryVlII,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
MeAfter4,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
OfPontiff,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
chrisdowell1961,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Jasmine77122712,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
angryfromeston,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
harper_dai,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
feedinguslies,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
norman_smithers,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Commuter29,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
andy3cunny1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
UH60Andy,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
CarolineHartill,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
WithEyesOpen,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
kattrejones,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Larterlia,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Mattblacktaxi,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
flyer999,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Normbites,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
hondarider599,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
WellbeingHabit,7,0.0,4.2726558450008996e-20,NOT_AGAINST,1
Taff294,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Cockwomblethro1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
RockquoSean,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
MissPaszkowska,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
skm946,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
JamesCl27635658,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
adekela19,1,0.0,4.2726558450008996e-20,NONE,6
MaXFalstein,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
SkeinHeroine,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
ijboston,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
DaveSandtoft,5,0.0,4.2726558450008996e-20,NOT_AGAINST,0
suzseddon,3,0.0,2.0081482471504226e-18,NOT_AGAINST,10
zippitib,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
hieghtyalmighty,3,2.8076897737522867e-09,1.0254374028002163e-18,NOT_AGAINST,2
eyeswideshut75,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
DavidPa99715224,2,0.0,4.2726558450008996e-20,AGAINST,10
UsmaanAhmedH,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
MiriamHavard,1,0.0,4.2726558450008996e-20,AGAINST,6
MatthewJudson7,1,0.0,4.2726558450008996e-20,NONE,6
gordomillos13,1,0.0,4.2726558450008996e-20,NONE,6
justcallmewag,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
edthetechie,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
chrisalexer,2,0.0,4.2726558450008996e-20,AGAINST,10
JustjojoB,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
PaulaSh10275070,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
ConservativeCCh,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
AndyT70716325,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
DonovanBrendan,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Khornek500,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Bellyda38674922,1,0.0,4.2726558450008996e-20,AGAINST,5
SarmadALashari,1,0.0,4.2726558450008996e-20,NOT_AGAINST,21
roncufley,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
robertc77438249,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
westcountrylad,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
jilliandawncla1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
deanyb71,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
sweeterEm,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Roberr111,1,0.0,4.2726558450008996e-20,AGAINST,0
el_nomad,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
SandyCa18937373,1,0.0,4.2726558450008996e-20,AGAINST,0
bladesrallyteam,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
greenoz123,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
RobertB53833839,1,0.0,4.2726558450008996e-20,AGAINST,0
claxton_tc,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
jaganaget,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
CataNigra,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
BdgBill,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
BHamlets,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
markshirlaw,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
bncameron1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,5
damianh9,2,0.0,4.2726558450008996e-20,NOT_AGAINST,5
Kirstieyf,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
thelightman93,5,0.0,4.2726558450008996e-20,NOT_AGAINST,2
ticketwizard77,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
helyng7gmailco1,1,0.0,4.2726558450008996e-20,AGAINST,0
3GHtweets,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
tompl897,1,0.0,4.2726558450008996e-20,AGAINST,0
ClaireNewton79,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
flxby93,4,0.0,4.2726558450008996e-20,NONE,1
CllrEdwardSmith,6,0.0,2.0843368525936667e-06,NONE,1
nikkiar,6,0.0,2.0843368525936667e-06,NONE,1
Mohamme90939901,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
ParksNursing,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Valkyrie20201,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Orileyuk1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
3paulam,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
dornesowerby,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
TimBerry117,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Donna94942464,1,0.0,4.2726558450008996e-20,AGAINST,0
JavedAzizKhan,1,0.0,4.2726558450008996e-20,NONE,21
McskimminhBrian,1,0.0,4.2726558450008996e-20,AGAINST,0
davehawkinsSOA,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
WilkinsonLocke,1,0.0,4.2726558450008996e-20,AGAINST,0
truthseeker6761,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
freida_mcintosh,1,0.0,4.2726558450008996e-20,AGAINST,0
hairymarx1,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
salmangopi,2,0.0,4.2726558450008996e-20,NOT_AGAINST,21
BdTamiz,1,0.0,4.2726558450008996e-20,NONE,21
ASaidiani,2,0.0,4.2726558450008996e-20,NOT_AGAINST,3
canarygeezer07,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
TNetra108,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Joe56odad2,1,0.0,4.2726558450008996e-20,AGAINST,663
martinlarkin,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
salmanayub302,1,0.0,4.2726558450008996e-20,NONE,21
SerpentOfEden,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Pandapie102,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
KF2503,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Blousyrose,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
MollerMisha,2,0.0,4.2726558450008996e-20,NOT_AGAINST,11
sajirussell,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Porag_Majhi,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
HRHStillStacie,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
LangletPeter,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
BtaD42255016,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
MickMac99710588,1,0.0,4.2726558450008996e-20,AGAINST,0
adi_snaith,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
bobkenn36814189,4,4.21153466062843e-09,1.0254374028002163e-18,AGAINST,1
apatheticfanati,1,0.0,4.2726558450008996e-20,AGAINST,0
UranusHasRings,2,2.8076897737522867e-09,1.0254374028002163e-18,AGAINST,16
joobabe,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
GoughSavio,2,0.0,4.2726558450008996e-20,NONE,4
Gustav96277031,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
EdwinaLL,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Sam_Fellowes,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
HtsSlt,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
KeithJo02407828,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
SSRConspiracy,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
jcho710,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
MichelleAngeeel,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
elpis_of_batman,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
TerryOConnell57,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
TerrySmyth4,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
claudia26738388,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
xlavadadiers,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
MarkWL20,4,3.6289390325748305e-07,1.5339916949933951e-06,NOT_AGAINST,2
Suttonfan,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
GeneTherapy68,1,0.0,4.2726558450008996e-20,AGAINST,2
JohanneHemsley,3,0.0,4.2726558450008996e-20,AGAINST,2
WebbLowrie,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
jimboslice1895,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
imtungsten1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
rossflav,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
juleslittlegems,2,0.0,4.2726558450008996e-20,NONE,4
Jagar26866139,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
LgMetalFerret,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
_FallenAngel00,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
josephshortt1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
RIL1959,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
CheadleBiker,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Davedentartist,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
bossofourhouse,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
hetty72,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
charlottemilne0,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Lindagrimshaw5,1,0.0,4.2726558450008996e-20,AGAINST,2
NUFCblogs,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
Aditya47859160,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
HouseOfTraitors,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
ikhan23665,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
DavidMa20903818,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
pt014t4565,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
valpanna,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Spritepixie1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,11
NormalN7,15,1.8249983529389864e-08,2.688122625196601e-12,NOT_AGAINST,11
GemMcAuley,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
UKBreturn,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
MarketPredicts,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
dav_jolly,2,0.0,4.2726558450008996e-20,NONE,4
foreverwinona,2,0.0,4.2726558450008996e-20,AGAINST,10
DavidDcmwallace,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
alderbest44,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
bethq16059295,3,0.0,2.0081482471504226e-18,NOT_AGAINST,10
Gord76,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
alexi_starr,5,0.0,4.2726558450008996e-20,NOT_AGAINST,2
joeblowme369,1,0.0,4.2726558450008996e-20,AGAINST,2
SamTLowry,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
hitchfan1,3,0.0,4.2726558450008996e-20,AGAINST,0
Elaineh1945,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
loulouBNB1,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
bdeakin7_bill,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
elles_bells_84,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
radiodandy75,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
bellum_omnium7,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
SharpieDj,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
KWebbNurse,2,0.0,4.2726558450008996e-20,NONE,4
Murphythemoron,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
JesusNarrowWay,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
clarkaw,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
FaheemZardari,1,0.0,4.2726558450008996e-20,AGAINST,21
PoliDigitalUK,1,0.0,1.0254374028002163e-18,NOT_AGAINST,4
RedVikingGirl1,2,0.0,4.2726558450008996e-20,NONE,4
BettyBoo2906,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Lee46971236,3,0.0,4.2726558450008996e-20,AGAINST,4
InlimboV,6,1.684613864251372e-08,1.0254374028002163e-18,NOT_AGAINST,3
ErisNuredinovic,2,0.0,4.2726558450008996e-20,NOT_AGAINST,18
Davidjewoody,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
12fv123,4,0.0,4.2726558450008996e-20,NOT_AGAINST,0
solarlight123,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
rita_payne,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
SusanWoolnough,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
budzy2016,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
DavidMason93,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
policy_uk,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Garynjordan,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
reflectiveminds,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
DanniPowell71,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
CassonCaroline,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
simonevdm,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
adrianhuston,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
likeuson,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
andychippie,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
ShirleyNorrie,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
alainshort,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
CopWatch_UK,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
DemRulesUK,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
mstickle73,3,0.0,4.2726558450008996e-20,NOT_AGAINST,4
BrianHudson3333,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
sisterhaze,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Agrippa14200415,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
M_Occomore,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
CleanerDalry,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
unoseiuno,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
FranannigansD,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
southroncross,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
MarieStrawberr2,1,0.0,4.2726558450008996e-20,NONE,1216
sophiabotha74,1,0.0,1.0254374028002163e-18,NONE,1216
RedJohnMaher,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Irisedmondson3,1,0.0,4.2726558450008996e-20,AGAINST,2
bogdanovs123,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
angelwolf71885,1,0.0,4.2726558450008996e-20,AGAINST,10
Raymond65761648,2,0.0,4.2726558450008996e-20,NOT_AGAINST,10
cajaz,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1217
earlsfield_lab,1,0.0,1.0254374028002163e-18,NONE,1217
khan_asif_xx,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1218
ImamHussain_AS,1,0.0,1.0254374028002163e-18,NONE,1218
cositsonmyphone,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
H_GYSEV,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
nicole_beeston,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
jdroad,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
Paul1Singh,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
Barbara34158001,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Dissentra,3,0.0,4.2726558450008996e-20,NOT_AGAINST,3
marcdeberner,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Aja02537920,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
toubuya,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
piperno,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
julianpurr,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
MARCOFREE2020,2,0.0,2.0081482471504226e-18,NOT_AGAINST,2
MyHelixIsMe,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
PeterTu67119101,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
LacyHideyhole,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
FPTPout,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
RayvzBlanca1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
grigg_dana,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
AngelaBennatt,3,0.0,4.2726558450008996e-20,NONE,1
kathy121255,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
aadams6363,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
powerofthedog,1,0.0,4.2726558450008996e-20,NOT_AGAINST,16
Bill_ee_O,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
locat66,3,0.0,4.2726558450008996e-20,NONE,1
SimonAntenen,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
MaryQueenBee3,9,0.0,4.2726558450008996e-20,AGAINST,1
AuthorWriterEB,3,0.0,4.2726558450008996e-20,NOT_AGAINST,0
knitagran,3,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Auntie_Jane1,3,0.0,4.2726558450008996e-20,NONE,1
Audio_Guerrilla,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
benh_rbx,2,0.0,4.2726558450008996e-20,AGAINST,10
StephenDavidAbb,2,0.0,4.2726558450008996e-20,NOT_AGAINST,1
CarverEmily,1,0.0,1.0254374028002163e-18,NONE,1
Mittenator1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
johntrevelyan2,2,0.0,1.0254374028002163e-18,NONE,1
Antonineone1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
MACKabiVIPer42,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
YvonneA92667833,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
Ryantelke,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
suzanneT44,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
misstreemannz,3,0.0,4.2726558450008996e-20,AGAINST,2
uk_sf_writer,5,1.4038448868761434e-09,3.5841635002621307e-13,NOT_AGAINST,2
siliconglen,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
AEHALL1983,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
CurnowBronwyn,2,0.0,4.2726558450008996e-20,NOT_AGAINST,12
Susemgf,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
PaulPre01629892,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
cats12800,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
abide_dude42,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
mrs_fall,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
UKTheDutch,1,0.0,4.2726558450008996e-20,NOT_AGAINST,1
_StarPoseidon,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Ned_of_Kelly,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
VegasGlamour,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
ken_blakeman,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
LushLocks1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
digsbury,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
MazHem_,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
WolfieSmith0,2,0.0,1.1608502358669658e-11,NOT_AGAINST,2
sellvolbuytesla,1,0.0,1.1608502358669658e-11,NOT_AGAINST,0
whatstuartsays,2,0.0,4.2726558450008996e-20,NOT_AGAINST,7
FlashBlades,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
adcroft_phil,1,0.0,1.1835256690652496e-17,NONE,2
zacheverill,1,0.0,1.1835256690652496e-17,NONE,2
mannaznieba,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
kevgooner,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
ArtsCombined,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
mattbuck4950,3,0.0,4.2726558450008996e-20,NOT_AGAINST,1
itisbaz,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
jibberjabber888,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
FacundoSavala,1,0.0,1.0254374028002163e-18,NONE,6
terry_huckle,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Hugorelly,2,0.0,4.2726558450008996e-20,NOT_AGAINST,12
TLeadster,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
highwayman7611,2,0.0,4.2726558450008996e-20,NOT_AGAINST,6
jameswoodsfan1,3,0.0,4.2726558450008996e-20,NOT_AGAINST,10
SYedSeemShhBuk1,1,0.0,4.2726558450008996e-20,AGAINST,21
adamfleming,4,4.333364999394501e-06,2.6845530389085046e-05,NOT_AGAINST,1
SophiaSleigh,5,4.610226608501255e-06,2.0440514868425855e-05,NOT_AGAINST,1
GrandadofOscar,1,0.0,4.2726558450008996e-20,NOT_AGAINST,6
clickcell1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
robhull83,1,0.0,4.2726558450008996e-20,AGAINST,10
WhiteBritishPr1,3,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Christo22842508,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
wealdengirl,3,0.0,4.2726558450008996e-20,NOT_AGAINST,10
RonaNovacks,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
80sgirl1978,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Jules_Wiltshire,1,0.0,4.2726558450008996e-20,NOT_AGAINST,3
Angelit76546046,3,0.0,4.2726558450008996e-20,NOT_AGAINST,10
DarrenFelton,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
MistDragon11,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
TommyTanker7,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
dyannpaget,2,0.0,4.2726558450008996e-20,NOT_AGAINST,2
energylevel,4,6.317301990942645e-09,1.0254374028002163e-18,NOT_AGAINST,2
meghan_mortimer,4,0.0,4.2726558450008996e-20,AGAINST,10
A_Rizvi110,2,0.0,4.2726558450008996e-20,AGAINST,10
Doll876jmJa,1,0.0,4.2726558450008996e-20,AGAINST,10
McDuffleCoat,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
BrawnDean,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
jtectrain,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Ink_Spot_Slot,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
estoy_del,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
FBliChapo,4,0.0,4.2726558450008996e-20,NOT_AGAINST,2
3rdAve1,1,0.0,4.2726558450008996e-20,NOT_AGAINST,10
misterandrew,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
NadiaSayno47,3,0.0,3.5841635002621307e-13,NOT_AGAINST,1
MarkWroxham,3,0.0,3.5841635002621307e-13,NOT_AGAINST,1
Johnnyredtales,1,0.0,4.2726558450008996e-20,NOT_AGAINST,2
Drovers12,1,0.0,4.2726558450008996e-20,NOT_AGAINST,0
