tweeter_screen_name,AGAINST,FOR,NOT_AGAINST,tweeter_label
MrE_Os,0.0,0.0,1.0,NOT_AGAINST
amotorhomme,0.0,0.0,3.0,NOT_AGAINST
Prophetishmeal1,0.0,0.0,1.0,NOT_AGAINST
Pep30692329,1.0,0.0,0.0,AGAINST
cross_crime,0.0,0.0,1.0,NOT_AGAINST
Adammoh65678,0.0,0.0,1.0,NOT_AGAINST
temporaryglitch,1.0,0.0,0.0,AGAINST
cookiemcr21,0.0,0.0,1.0,NOT_AGAINST
MPSGrangeYE,0.0,0.0,1.0,NOT_AGAINST
Avoid_Goldcar,1.0,0.0,0.0,AGAINST
brothermanshaft,0.0,0.0,1.0,NOT_AGAINST
beaujohnson44,0.0,0.0,1.0,NOT_AGAINST
craigsisterson,1.0,0.0,0.0,AGAINST
simonbowermasse,0.0,0.0,1.0,NOT_AGAINST
browwwwn246,0.0,0.0,1.0,NOT_AGAINST
Raycspike,0.0,0.0,1.0,NOT_AGAINST
Muhamma69542263,0.0,0.0,2.0,NOT_AGAINST
Anthony35239050,1.0,0.0,0.0,AGAINST
jamdodger4,0.0,0.0,1.0,NOT_AGAINST
JoBro1886,1.0,0.0,0.0,AGAINST
murmuration94,0.0,0.0,1.0,NOT_AGAINST
YIndigence,0.0,0.0,1.0,NOT_AGAINST
DrJoeMcCarthy,0.0,0.0,2.0,NOT_AGAINST
josef_motorbike,0.0,0.0,1.0,NOT_AGAINST
scott_and_ball,0.0,0.0,1.0,NOT_AGAINST
MicheleRagusa6,0.0,0.0,1.0,NOT_AGAINST
runthomas2,0.0,0.0,1.0,NOT_AGAINST
LizMcNally6,1.0,0.0,0.0,AGAINST
ashleyryder94,0.0,0.0,1.0,NOT_AGAINST
dutts67nick,0.0,0.0,1.0,NOT_AGAINST
kimi_Silver,0.0,0.0,1.0,NOT_AGAINST
wlmftn,0.0,0.0,1.0,NOT_AGAINST
jonclea,0.0,0.0,1.0,NOT_AGAINST
Roryjkeen,1.0,0.0,0.0,AGAINST
kateabakery,0.0,0.0,1.0,NOT_AGAINST
goodsirtt,0.0,0.0,1.0,NOT_AGAINST
DannyWright_33,0.0,0.0,1.0,NOT_AGAINST
Diem25Turkiye,0.0,0.0,1.0,NOT_AGAINST
AnnReyn75876642,0.0,0.0,1.0,NOT_AGAINST
LeviPer50565975,0.0,0.0,1.0,NOT_AGAINST
Bead86Horace,1.0,0.0,0.0,AGAINST
AppFraud,0.0,0.0,1.0,NOT_AGAINST
MichaelJReidy,0.0,0.0,1.0,NOT_AGAINST
JustinC47489947,0.0,0.0,1.0,NOT_AGAINST
TheQohorik,0.0,0.0,1.0,NOT_AGAINST
rbickford33,1.0,0.0,0.0,AGAINST
ankurbahl,0.0,0.0,1.0,NOT_AGAINST
bigtrembles,0.0,0.0,1.0,NOT_AGAINST
Superfly_Si,1.0,0.0,0.0,AGAINST
Louisa1345,0.0,0.0,1.0,NOT_AGAINST
robertajane_U,0.0,0.0,1.0,NOT_AGAINST
MrMarkABall,0.0,0.0,1.0,NOT_AGAINST
fiftieswoman1,0.0,0.0,1.0,NOT_AGAINST
DannyAlighieri,0.0,0.0,1.0,NOT_AGAINST
NekoTimeLord123,0.0,0.0,1.0,NOT_AGAINST
Josh02036218,0.0,0.0,1.0,NOT_AGAINST
JosieDunne1,0.0,0.0,1.0,NOT_AGAINST
LisaSteel15,0.0,0.0,1.0,NOT_AGAINST
BionicBirdAnna,0.0,0.0,1.0,NOT_AGAINST
paddydocherty,0.0,0.0,1.0,NOT_AGAINST
toby_williams,0.0,0.0,1.0,NOT_AGAINST
DavidJohnParso3,2.0,0.0,0.0,AGAINST
BSSlayer2,0.0,0.0,1.0,NOT_AGAINST
Kiwi_Whites,0.0,0.0,1.0,NOT_AGAINST
omfgrylanxx,0.0,0.0,1.0,NOT_AGAINST
robhand16,0.0,0.0,1.0,NOT_AGAINST
SimonD555,0.0,0.0,1.0,NOT_AGAINST
jammyred72,1.0,0.0,0.0,AGAINST
abholymoly,0.0,0.0,1.0,NOT_AGAINST
Paul68958640,0.0,0.0,1.0,NOT_AGAINST
Steve70673747,0.0,0.0,1.0,NOT_AGAINST
thegentleauthor,1.0,0.0,0.0,AGAINST
EngelhardtDeniz,1.0,0.0,0.0,AGAINST
ldrscke,0.0,0.0,1.0,NOT_AGAINST
HumphriesMaggie,0.0,0.0,1.0,NOT_AGAINST
MegyesiMozes,0.0,0.0,1.0,NOT_AGAINST
ImranUk7,0.0,0.0,1.0,NOT_AGAINST
Marieisabelles5,0.0,0.0,1.0,NOT_AGAINST
caz5697,0.0,0.0,1.0,NOT_AGAINST
DangerousGlobe,0.0,0.0,1.0,NOT_AGAINST
eenayray,1.0,0.0,0.0,AGAINST
Suz_Tooting,0.0,0.0,1.0,NOT_AGAINST
jarviboy1974uk,0.0,0.0,1.0,NOT_AGAINST
MarcusVanHalen,0.0,0.0,1.0,NOT_AGAINST
