lsoa_code,lsoa_name,total_19,population,borough,total_17,total_19_1000,total_17_1000,pct_change,pct_change_abs,crime_cohort,change_cohort
E01003616,Newham 012A,46,1828,Newham,53.0,25.164113785557987,28.99343544857768,-0.13207547169811323,0.13207547169811323,top_250,lower_change
E01003617,Newham 012B,217,3402,Newham,323.0,63.78600823045267,94.94415049970605,-0.3281733746130031,0.3281733746130031,top_50,lower_change
E01003618,Newham 012C,40,2228,Newham,69.0,17.953321364452425,30.96947935368043,-0.42028985507246375,0.42028985507246375,top_250,lower_change
E01003619,Newham 012D,68,2695,Newham,77.0,25.23191094619666,28.571428571428573,-0.11688311688311695,0.11688311688311695,top_250,lower_change
E01003621,Newham 023C,15,1612,Newham,16.0,9.305210918114144,9.925558312655086,-0.062499999999999986,0.062499999999999986,lower_crime,lower_change
E01003622,Newham 023D,47,1796,Newham,20.0,26.169265033407573,11.135857461024498,1.35,1.35,lower_crime,top_50
E01003623,Newham 023E,23,1832,Newham,24.0,12.554585152838428,13.100436681222707,-0.04166666666666666,0.04166666666666666,lower_crime,lower_change
E01003624,Newham 024E,18,1736,Newham,11.0,10.368663594470046,6.336405529953917,0.6363636363636364,0.6363636363636364,lower_crime,top_250
E01003625,Newham 015A,15,1788,Newham,12.0,8.389261744966444,6.7114093959731544,0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01003626,Newham 015B,22,1662,Newham,9.0,13.237063778580024,5.415162454873646,1.4444444444444446,1.4444444444444446,lower_crime,top_50
E01003627,Newham 015C,9,1489,Newham,23.0,6.044325050369375,15.446608462055071,-0.6086956521739131,0.6086956521739131,lower_crime,lower_change
E01003628,Newham 015D,9,1660,Newham,10.0,5.421686746987952,6.024096385542169,-0.10000000000000006,0.10000000000000006,lower_crime,lower_change
E01003629,Newham 015E,13,1597,Newham,9.0,8.140262993112085,5.635566687539136,0.4444444444444444,0.4444444444444444,lower_crime,lower_change
E01003630,Newham 021C,38,2089,Newham,30.0,18.19052178075634,14.360938247965533,0.2666666666666666,0.2666666666666666,lower_crime,lower_change
E01003631,Newham 020A,27,1811,Newham,18.0,14.908890115958034,9.939260077305356,0.5,0.5,lower_crime,top_250
E01003632,Newham 020B,30,2571,Newham,36.0,11.668611435239207,14.002333722287048,-0.16666666666666666,0.16666666666666666,lower_crime,lower_change
E01003633,Newham 020C,25,1886,Newham,25.0,13.255567338282079,13.255567338282079,0.0,0.0,lower_crime,lower_change
E01003634,Newham 020D,28,1850,Newham,33.0,15.135135135135135,17.83783783783784,-0.15151515151515155,0.15151515151515155,lower_crime,lower_change
E01003635,Newham 016D,16,2035,Newham,20.0,7.862407862407863,9.828009828009828,-0.19999999999999996,0.19999999999999996,lower_crime,lower_change
E01003636,Newham 020E,36,2019,Newham,47.0,17.830609212481427,23.278850916295195,-0.2340425531914893,0.2340425531914893,lower_crime,lower_change
E01003637,Newham 021D,15,1803,Newham,12.0,8.319467554076539,6.655574043261232,0.2499999999999999,0.2499999999999999,lower_crime,lower_change
E01003638,Redbridge 017A,14,1856,Redbridge,13.0,7.543103448275862,7.004310344827586,0.07692307692307691,0.07692307692307691,lower_crime,lower_change
E01003639,Redbridge 013A,20,2123,Redbridge,20.0,9.420631182289213,9.420631182289213,0.0,0.0,lower_crime,lower_change
E01003640,Redbridge 013B,10,1894,Redbridge,11.0,5.279831045406547,5.807814149947202,-0.09090909090909098,0.09090909090909098,lower_crime,lower_change
E01003641,Redbridge 013C,21,1754,Redbridge,14.0,11.972633979475484,7.98175598631699,0.49999999999999994,0.49999999999999994,lower_crime,top_250
E01003642,Redbridge 013D,32,1858,Redbridge,10.0,17.222820236813778,5.382131324004305,2.2,2.2,lower_crime,top_50
E01003643,Redbridge 017B,11,2029,Redbridge,8.0,5.421389847215377,3.9428289797930014,0.3750000000000001,0.3750000000000001,lower_crime,lower_change
E01003644,Redbridge 017C,4,1610,Redbridge,8.0,2.484472049689441,4.968944099378882,-0.5,0.5,lower_crime,lower_change
E01003645,Redbridge 017D,22,2930,Redbridge,32.0,7.508532423208191,10.921501706484642,-0.31250000000000006,0.31250000000000006,lower_crime,lower_change
E01003646,Redbridge 012A,12,2081,Redbridge,15.0,5.766458433445459,7.2080730418068235,-0.19999999999999996,0.19999999999999996,lower_crime,lower_change
E01003647,Redbridge 015A,15,2096,Redbridge,20.0,7.156488549618321,9.541984732824428,-0.25,0.25,lower_crime,lower_change
E01003648,Redbridge 012B,4,1467,Redbridge,0.0,2.7266530334014996,0.0,inf,inf,lower_crime,top_50
E01003649,Redbridge 012C,7,1609,Redbridge,11.0,4.35052827843381,6.836544437538844,-0.36363636363636365,0.36363636363636365,lower_crime,lower_change
E01003650,Redbridge 015B,12,1525,Redbridge,15.0,7.868852459016393,9.836065573770492,-0.20000000000000004,0.20000000000000004,lower_crime,lower_change
E01003651,Redbridge 012D,7,1499,Redbridge,6.0,4.66977985323549,4.0026684456304205,0.16666666666666663,0.16666666666666663,lower_crime,lower_change
E01003652,Redbridge 015C,5,1621,Redbridge,12.0,3.0845157310302285,7.402837754472547,-0.5833333333333333,0.5833333333333333,lower_crime,lower_change
E01003653,Redbridge 015D,35,1782,Redbridge,58.0,19.64085297418631,32.54769921436588,-0.39655172413793094,0.39655172413793094,top_250,lower_change
E01003654,Redbridge 004A,15,1618,Redbridge,9.0,9.27070457354759,5.562422744128554,0.6666666666666666,0.6666666666666666,lower_crime,top_250
E01003655,Redbridge 004B,19,1571,Redbridge,9.0,12.094207511139402,5.728835136855506,1.1111111111111112,1.1111111111111112,lower_crime,top_50
E01003656,Redbridge 005A,18,1584,Redbridge,25.0,11.363636363636363,15.782828282828282,-0.27999999999999997,0.27999999999999997,lower_crime,lower_change
E01003657,Redbridge 005B,12,2253,Redbridge,16.0,5.326231691078562,7.1016422547714155,-0.24999999999999992,0.24999999999999992,lower_crime,lower_change
E01003658,Redbridge 004C,12,1676,Redbridge,25.0,7.159904534606206,14.916467780429594,-0.5199999999999999,0.5199999999999999,lower_crime,lower_change
E01003659,Redbridge 005C,1,1756,Redbridge,7.0,0.5694760820045558,3.9863325740318905,-0.8571428571428571,0.8571428571428571,lower_crime,lower_change
E01003660,Redbridge 004D,4,1780,Redbridge,4.0,2.247191011235955,2.247191011235955,0.0,0.0,lower_crime,lower_change
E01003661,Redbridge 019A,13,1946,Redbridge,21.0,6.680369989722507,10.79136690647482,-0.38095238095238104,0.38095238095238104,lower_crime,lower_change
E01003662,Redbridge 019B,43,2315,Redbridge,42.0,18.574514038876888,18.14254859611231,0.023809523809523805,0.023809523809523805,lower_crime,lower_change
E01003663,Redbridge 019C,13,1882,Redbridge,18.0,6.9075451647183845,9.564293304994687,-0.2777777777777778,0.2777777777777778,lower_crime,lower_change
E01003664,Redbridge 019D,10,1707,Redbridge,5.0,5.8582308142940835,2.9291154071470418,1.0,1.0,lower_crime,top_50
E01003665,Redbridge 019E,9,1723,Redbridge,3.0,5.22344747533372,1.7411491584445735,1.9999999999999998,1.9999999999999998,lower_crime,top_50
E01003666,Redbridge 019F,33,2889,Redbridge,25.0,11.42263759086189,8.653513326410522,0.32,0.32,lower_crime,lower_change
E01003668,Redbridge 007A,9,1763,Redbridge,29.0,5.104934770277936,16.449234259784458,-0.689655172413793,0.689655172413793,lower_crime,lower_change
E01003669,Redbridge 007B,3,1677,Redbridge,5.0,1.7889087656529516,2.9815146094215863,-0.4,0.4,lower_crime,lower_change
E01003670,Redbridge 007C,6,1518,Redbridge,9.0,3.952569169960474,5.928853754940712,-0.3333333333333334,0.3333333333333334,lower_crime,lower_change
E01003671,Redbridge 007D,7,1472,Redbridge,4.0,4.755434782608695,2.717391304347826,0.7499999999999999,0.7499999999999999,lower_crime,top_250
E01003672,Redbridge 007E,14,1756,Redbridge,2.0,7.972665148063781,1.1389521640091116,6.0,6.0,lower_crime,top_50
E01003673,Redbridge 007F,6,1919,Redbridge,7.0,3.1266284523189163,3.6477331943720688,-0.1428571428571428,0.1428571428571428,lower_crime,lower_change
E01003674,Redbridge 007G,42,2633,Redbridge,41.0,15.95138625142423,15.571591340676035,0.024390243902438994,0.024390243902438994,lower_crime,lower_change
E01003675,Redbridge 036A,23,1719,Redbridge,12.0,13.379872018615474,6.980802792321117,0.9166666666666667,0.9166666666666667,lower_crime,top_50
E01003676,Redbridge 036B,7,1837,Redbridge,16.0,3.8105606967882415,8.709853021230266,-0.5625,0.5625,lower_crime,lower_change
E01003677,Redbridge 036C,21,1698,Redbridge,11.0,12.36749116607774,6.478209658421672,0.9090909090909093,0.9090909090909093,lower_crime,top_50
E01003678,Redbridge 036D,9,1608,Redbridge,9.0,5.597014925373134,5.597014925373134,0.0,0.0,lower_crime,lower_change
E01003679,Redbridge 036E,7,1690,Redbridge,8.0,4.1420118343195265,4.733727810650888,-0.12500000000000008,0.12500000000000008,lower_crime,lower_change
E01003680,Redbridge 036F,2,1857,Redbridge,8.0,1.0770059235325795,4.308023694130318,-0.75,0.75,lower_crime,lower_change
E01003681,Redbridge 036G,19,1879,Redbridge,30.0,10.111761575306014,15.965939329430547,-0.36666666666666664,0.36666666666666664,lower_crime,lower_change
E01003682,Redbridge 036H,4,1747,Redbridge,7.0,2.289639381797367,4.0068689181453925,-0.42857142857142866,0.42857142857142866,lower_crime,lower_change
E01003683,Redbridge 030A,16,2275,Redbridge,17.0,7.032967032967033,7.472527472527473,-0.05882352941176473,0.05882352941176473,lower_crime,lower_change
E01003684,Redbridge 030B,6,1990,Redbridge,11.0,3.0150753768844223,5.527638190954774,-0.45454545454545453,0.45454545454545453,lower_crime,lower_change
E01003685,Redbridge 030C,9,1995,Redbridge,14.0,4.511278195488722,7.017543859649122,-0.3571428571428571,0.3571428571428571,lower_crime,lower_change
E01003686,Redbridge 030D,29,2146,Redbridge,25.0,13.513513513513514,11.649580615097857,0.15999999999999995,0.15999999999999995,lower_crime,lower_change
E01003688,Redbridge 030F,31,2093,Redbridge,25.0,14.811275680840899,11.944577161968466,0.24000000000000005,0.24000000000000005,lower_crime,lower_change
E01003689,Redbridge 030G,144,2205,Redbridge,125.0,65.3061224489796,56.68934240362812,0.15200000000000002,0.15200000000000002,top_50,lower_change
E01003690,Redbridge 035A,71,2330,Redbridge,58.0,30.472103004291846,24.892703862660944,0.22413793103448276,0.22413793103448276,lower_crime,lower_change
E01003691,Redbridge 035B,6,1461,Redbridge,18.0,4.1067761806981515,12.320328542094456,-0.6666666666666667,0.6666666666666667,lower_crime,lower_change
E01003692,Redbridge 035C,2,1688,Redbridge,19.0,1.1848341232227488,11.255924170616113,-0.8947368421052633,0.8947368421052633,lower_crime,lower_change
E01003693,Redbridge 035D,8,1609,Redbridge,13.0,4.9720323182100685,8.079552517091361,-0.38461538461538464,0.38461538461538464,lower_crime,lower_change
E01003694,Redbridge 035E,6,1387,Redbridge,5.0,4.325883201153569,3.604902667627974,0.2,0.2,lower_crime,lower_change
E01003695,Redbridge 035F,14,1650,Redbridge,23.0,8.484848484848484,13.93939393939394,-0.391304347826087,0.391304347826087,lower_crime,lower_change
E01003696,Redbridge 035G,8,1968,Redbridge,11.0,4.065040650406504,5.5894308943089435,-0.2727272727272727,0.2727272727272727,lower_crime,lower_change
E01003697,Redbridge 035H,14,1674,Redbridge,17.0,8.363201911589009,10.15531660692951,-0.17647058823529407,0.17647058823529407,lower_crime,lower_change
E01003698,Redbridge 006A,4,1408,Redbridge,6.0,2.840909090909091,4.261363636363637,-0.3333333333333334,0.3333333333333334,lower_crime,lower_change
E01003699,Redbridge 006B,11,1686,Redbridge,15.0,6.524317912218268,8.896797153024911,-0.2666666666666667,0.2666666666666667,lower_crime,lower_change
E01003700,Redbridge 006C,31,2329,Redbridge,21.0,13.310433662516102,9.016745384285102,0.47619047619047616,0.47619047619047616,lower_crime,top_250
E01003701,Redbridge 006D,35,1927,Redbridge,19.0,18.162947586922677,9.859885832900883,0.8421052631578946,0.8421052631578946,lower_crime,top_250
E01003702,Redbridge 006E,13,2077,Redbridge,9.0,6.259027443428021,4.333172845450169,0.4444444444444443,0.4444444444444443,lower_crime,lower_change
E01003703,Redbridge 006F,9,2651,Redbridge,13.0,3.3949453036589965,4.903809883062995,-0.3076923076923077,0.3076923076923077,lower_crime,lower_change
E01003704,Redbridge 006G,12,1782,Redbridge,18.0,6.734006734006734,10.1010101010101,-0.33333333333333326,0.33333333333333326,lower_crime,lower_change
E01003705,Redbridge 010A,22,2393,Redbridge,27.0,9.193480986209778,11.282908483075637,-0.18518518518518523,0.18518518518518523,lower_crime,lower_change
E01003706,Redbridge 010B,5,1774,Redbridge,8.0,2.818489289740699,4.509582863585118,-0.37499999999999994,0.37499999999999994,lower_crime,lower_change
E01003707,Redbridge 008A,12,1375,Redbridge,7.0,8.727272727272727,5.090909090909091,0.7142857142857142,0.7142857142857142,lower_crime,top_250
E01003708,Redbridge 008B,18,1763,Redbridge,18.0,10.209869540555871,10.209869540555871,0.0,0.0,lower_crime,lower_change
E01003709,Redbridge 008C,7,1700,Redbridge,4.0,4.117647058823529,2.3529411764705883,0.7499999999999998,0.7499999999999998,lower_crime,top_250
E01003710,Redbridge 008D,4,1487,Redbridge,8.0,2.6899798251513114,5.379959650302623,-0.5,0.5,lower_crime,lower_change
E01003711,Redbridge 010C,18,1828,Redbridge,13.0,9.846827133479213,7.111597374179431,0.3846153846153847,0.3846153846153847,lower_crime,lower_change
E01003712,Redbridge 010D,6,1228,Redbridge,14.0,4.88599348534202,11.400651465798045,-0.5714285714285714,0.5714285714285714,lower_crime,lower_change
E01003713,Redbridge 034A,14,1769,Redbridge,5.0,7.914075749010741,2.826455624646693,1.7999999999999998,1.7999999999999998,lower_crime,top_50
E01003714,Redbridge 034B,31,2225,Redbridge,24.0,13.932584269662922,10.786516853932584,0.29166666666666674,0.29166666666666674,lower_crime,lower_change
E01003715,Redbridge 034C,18,2246,Redbridge,9.0,8.014247551202137,4.007123775601069,1.0,1.0,lower_crime,top_50
E01003716,Redbridge 034D,19,1944,Redbridge,15.0,9.77366255144033,7.716049382716049,0.2666666666666668,0.2666666666666668,lower_crime,lower_change
E01003718,Redbridge 034E,13,2094,Redbridge,9.0,6.20821394460363,4.2979942693409745,0.4444444444444444,0.4444444444444444,lower_crime,lower_change
E01003719,Redbridge 034F,31,2211,Redbridge,47.0,14.020805065581184,21.25734961555857,-0.34042553191489366,0.34042553191489366,lower_crime,lower_change
E01003720,Redbridge 002A,12,1910,Redbridge,21.0,6.282722513089006,10.99476439790576,-0.42857142857142855,0.42857142857142855,lower_crime,lower_change
E01003721,Redbridge 003A,7,1898,Redbridge,13.0,3.6880927291886194,6.8493150684931505,-0.46153846153846156,0.46153846153846156,lower_crime,lower_change
E01003722,Redbridge 002B,9,2174,Redbridge,10.0,4.139834406623735,4.599816007359705,-0.09999999999999994,0.09999999999999994,lower_crime,lower_change
E01003723,Redbridge 002C,16,1886,Redbridge,19.0,8.48356309650053,10.07423117709438,-0.15789473684210523,0.15789473684210523,lower_crime,lower_change
E01003724,Redbridge 003B,10,1387,Redbridge,13.0,7.209805335255948,9.372746935832733,-0.23076923076923087,0.23076923076923087,lower_crime,lower_change
E01003725,Redbridge 003C,11,1588,Redbridge,12.0,6.926952141057934,7.5566750629722925,-0.08333333333333341,0.08333333333333341,lower_crime,lower_change
E01003726,Redbridge 002D,31,1862,Redbridge,20.0,16.648764769065522,10.741138560687434,0.55,0.55,lower_crime,top_250
E01003727,Redbridge 003D,12,1716,Redbridge,8.0,6.993006993006993,4.662004662004662,0.5,0.5,lower_crime,top_250
E01003728,Redbridge 032A,112,3473,Redbridge,76.0,32.2487762741146,21.883098186006336,0.47368421052631565,0.47368421052631565,lower_crime,lower_change
E01003729,Redbridge 032B,40,1864,Redbridge,41.0,21.459227467811157,21.99570815450644,-0.024390243902439122,0.024390243902439122,lower_crime,lower_change
E01003730,Redbridge 032C,7,1740,Redbridge,12.0,4.022988505747127,6.896551724137931,-0.41666666666666663,0.41666666666666663,lower_crime,lower_change
E01003731,Redbridge 033A,17,1549,Redbridge,7.0,10.974822466107167,4.519044544867657,1.4285714285714286,1.4285714285714286,lower_crime,top_50
E01003732,Redbridge 032D,12,1857,Redbridge,25.0,6.462035541195476,13.462574044157243,-0.52,0.52,lower_crime,lower_change
E01003733,Redbridge 032E,23,1810,Redbridge,20.0,12.707182320441989,11.049723756906078,0.14999999999999997,0.14999999999999997,lower_crime,lower_change
E01003734,Redbridge 033B,30,1976,Redbridge,34.0,15.182186234817813,17.206477732793523,-0.11764705882352951,0.11764705882352951,lower_crime,lower_change
E01003735,Redbridge 033C,30,2510,Redbridge,28.0,11.952191235059761,11.155378486055778,0.07142857142857136,0.07142857142857136,lower_crime,lower_change
E01003736,Redbridge 033D,10,1778,Redbridge,8.0,5.62429696287964,4.499437570303712,0.25,0.25,lower_crime,lower_change
E01003737,Redbridge 031A,15,1918,Redbridge,12.0,7.820646506777893,6.256517205422315,0.2499999999999999,0.2499999999999999,lower_crime,lower_change
E01003738,Redbridge 031B,19,2314,Redbridge,24.0,8.210890233362143,10.371650821089023,-0.20833333333333337,0.20833333333333337,lower_crime,lower_change
E01003739,Redbridge 031C,27,2418,Redbridge,37.0,11.166253101736972,15.301902398676592,-0.27027027027027034,0.27027027027027034,lower_crime,lower_change
E01003740,Redbridge 031D,25,2225,Redbridge,24.0,11.235955056179776,10.786516853932584,0.04166666666666677,0.04166666666666677,lower_crime,lower_change
E01003741,Redbridge 031E,12,1943,Redbridge,16.0,6.1760164693772515,8.234688625836336,-0.25000000000000006,0.25000000000000006,lower_crime,lower_change
E01003742,Redbridge 031F,13,2417,Redbridge,17.0,5.378568473314026,7.033512618949111,-0.23529411764705882,0.23529411764705882,lower_crime,lower_change
E01003743,Redbridge 031G,25,1905,Redbridge,24.0,13.123359580052494,12.598425196850394,0.04166666666666664,0.04166666666666664,lower_crime,lower_change
E01003744,Redbridge 001A,4,1386,Redbridge,1.0,2.886002886002886,0.7215007215007215,3.0,3.0,lower_crime,top_50
E01003745,Redbridge 001B,4,1384,Redbridge,5.0,2.8901734104046244,3.61271676300578,-0.19999999999999993,0.19999999999999993,lower_crime,lower_change
E01003746,Redbridge 001C,15,1523,Redbridge,10.0,9.848982271831911,6.5659881812212735,0.5000000000000001,0.5000000000000001,lower_crime,top_250
E01003747,Redbridge 001D,6,1264,Redbridge,1.0,4.746835443037975,0.7911392405063291,5.000000000000001,5.000000000000001,lower_crime,top_50
E01003748,Redbridge 001E,20,1600,Redbridge,12.0,12.5,7.5,0.6666666666666666,0.6666666666666666,lower_crime,top_250
E01003749,Redbridge 001F,3,1667,Redbridge,5.0,1.799640071985603,2.9994001199760048,-0.39999999999999997,0.39999999999999997,lower_crime,lower_change
E01003750,Redbridge 001G,18,1792,Redbridge,18.0,10.044642857142858,10.044642857142858,0.0,0.0,lower_crime,lower_change
E01003751,Redbridge 020A,23,2144,Redbridge,19.0,10.727611940298507,8.861940298507463,0.21052631578947362,0.21052631578947362,lower_crime,lower_change
E01003752,Redbridge 023A,10,2880,Redbridge,12.0,3.4722222222222223,4.166666666666667,-0.1666666666666667,0.1666666666666667,lower_crime,lower_change
E01003753,Redbridge 020B,11,2205,Redbridge,12.0,4.988662131519274,5.442176870748299,-0.08333333333333331,0.08333333333333331,lower_crime,lower_change
E01003754,Redbridge 020C,5,1656,Redbridge,10.0,3.0193236714975846,6.038647342995169,-0.5,0.5,lower_crime,lower_change
